Date,Symbol,Price,Unlocked Supply,Founder / Team,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2023-08-07,EUL,3,19516933,9299346,9299346,3898.0,0.041934503856080954,linear unlock,3898.0,11694.0,47.64757864363217,0.02617387014418845
2023-08-08,EUL,3,19522039,9303245,9303245,3899.0,0.041927679645428824,linear unlock,3899.0,11697.0,47.65508869232358,0.026161897466164378
2023-08-09,EUL,3,19527145,9307143,9307143,3898.0,0.04189935877212736,linear unlock,3898.0,11694.0,47.6625896924512,0.026155054807543415
2023-08-10,EUL,3,19532251,9311041,9311041,3898.0,0.0418818105620597,linear unlock,3898.0,11694.0,47.67008677084889,0.02614821572738872
2023-08-11,EUL,3,19537358,9314939,9314939,3898.0,0.0418642770448546,linear unlock,3898.0,11694.0,47.6775774902625,0.026146499960501224
2023-08-12,EUL,3,19542464,9318837,9318837,3898.0,0.04184675820206659,linear unlock,3898.0,11694.0,47.68506673467583,0.026134546953585025
2023-08-13,EUL,3,19547570,9322735,9322735,3898.0,0.04182925401528109,linear unlock,3898.0,11694.0,47.69255206657401,0.026127718592701514
2023-08-14,EUL,3,19552676,9326633,9326633,3898.0,0.04181176446611429,linear unlock,3898.0,11694.0,47.70003348902217,0.026120893799075794
2023-08-15,EUL,2,19557782,9330531,9330531,3898.0,0.04179428953621312,linear unlock,3898.0,-9318837.0,47.707511005082274,0.02611407256991319
2023-08-16,EUL,3,19719899,9334429,9334429,3898.0,0.041776829207255194,linear unlock,3898.0,9342225.0,47.33507509343735,0.8289130127332435
2023-08-17,EUL,3,19725005,9338327,9338327,3898.0,0.041759383460948714,linear unlock,3898.0,11694.0,47.34258369009285,0.025892627543376363
2023-08-18,EUL,2,19730111,9342225,9342225,3898.0,0.04174195227903242,linear unlock,3898.0,-9330531.0,47.35008840041498,0.02588592499723067
2023-08-19,EUL,2,19735217,9346124,9346124,3899.0,0.04173523973143443,linear unlock,3899.0,7798.0,47.35759429450408,0.0258792259202191
2023-08-20,EUL,2,19740323,9350022,9350022,3898.0,0.04170712907297185,linear unlock,3898.0,7796.0,47.365091239895115,0.025872530309648988
2023-08-21,EUL,2,19745430,9353920,9353920,3898.0,0.04168974147868315,linear unlock,3898.0,7796.0,47.3725819088265,0.025870903936070347
2023-08-22,EUL,2,19750536,9357818,9357818,3898.0,0.04167236837603914,linear unlock,3898.0,7796.0,47.38007110288045,0.025859148167449383
2023-08-23,EUL,2,19755642,9361716,9361716,3898.0,0.04165500974693032,linear unlock,3898.0,7796.0,47.38755642565299,0.025852462940752594
2023-08-24,EUL,2,19760748,9365614,9365614,3898.0,0.04163766557327738,linear unlock,3898.0,7796.0,47.395037880145026,0.02584578116975394
2023-08-25,EUL,2,19765855,9369512,9369512,3898.0,0.04162033583703108,linear unlock,3898.0,7796.0,47.40251307115225,0.025844163388956735
2023-08-26,EUL,2,19770961,9373410,9373410,3898.0,0.04160302052017223,linear unlock,3898.0,7796.0,47.40998679831496,0.025832426677216847
2023-08-27,EUL,2,19776067,9377308,9377308,3898.0,0.04158571960471163,linear unlock,3898.0,7796.0,47.4174566661814,0.025825755257926002
2023-08-28,EUL,2,19781173,9381206,9381206,3898.0,0.041568433072689946,linear unlock,3898.0,7796.0,47.42492267774009,0.0258190872836343
2023-08-29,EUL,2,19786279,9385104,9385104,3898.0,0.041551160906177734,linear unlock,3898.0,7796.0,47.432384835976485,0.02581242275167403
2023-08-30,EUL,2,19948115,9389003,9389003,3899.0,0.04154455827021203,linear unlock,3899.0,7798.0,47.067118873136636,0.8179203376238654
2023-08-31,EUL,3,19953221,9392901,9392901,3898.0,0.04151665517627377,linear unlock,3898.0,9400697.0,47.0746101594324,0.025596403469701275
2023-09-01,EUL,3,19958327,9396799,9396799,3898.0,0.04149942600268011,linear unlock,3898.0,11694.0,47.08209761269068,0.02558985338758088
2023-09-02,EUL,3,19963433,9400697,9400697,3898.0,0.04148221112317077,linear unlock,3898.0,11694.0,47.08958123585257,0.02558330665691568
2023-09-03,EUL,3,19968540,9404595,9404595,3898.0,0.04146501051996464,linear unlock,3898.0,11694.0,47.09705867329309,0.025581772433629024
2023-09-04,EUL,2,19973646,9408493,9408493,3898.0,0.041447824175310045,linear unlock,3898.0,-9396799.0,47.10453464530212,0.02557022195914173
2023-09-05,EUL,3,19978752,9412391,9412391,3898.0,0.041430652071484775,linear unlock,3898.0,9420187.0,47.11200679602009,0.025563685268077743
2023-09-06,EUL,3,19983858,9416289,9416289,3898.0,0.041413494190795944,linear unlock,3898.0,11694.0,47.119475128376116,0.025557151918197893
2023-09-07,EUL,3,19988964,9420187,9420187,3898.0,0.04139635051557997,linear unlock,3898.0,11694.0,47.126939645296275,0.02555062190694109
2023-09-08,EUL,3,19994071,9424085,9424085,3898.0,0.04137922102820252,linear unlock,3898.0,11694.0,47.13439799228482,0.025549097992272136
2023-09-09,EUL,3,19999177,9427983,9427983,3898.0,0.04136210571105842,linear unlock,3898.0,11694.0,47.14185488732861,0.025537570612808168
2023-09-10,EUL,3,20004283,9431882,9431882,3899.0,0.0413556112691336,linear unlock,3899.0,11697.0,47.14931297462648,0.025531050602732305
2023-09-11,EUL,3,20009389,9435780,9435780,3898.0,0.04132791313546968,linear unlock,3898.0,11694.0,47.156762257958,0.025524533921060803
2023-09-12,EUL,3,20014495,9439678,9439678,3898.0,0.041310840227305,linear unlock,3898.0,11694.0,47.16420774044012,0.025518020565245648
2023-09-13,EUL,3,20174987,9443576,9443576,3898.0,0.04129378141923909,linear unlock,3898.0,11694.0,46.808337472534674,0.8018788383119334
2023-09-14,EUL,3,20180093,9447474,9447474,3898.0,0.04127673669381175,linear unlock,3898.0,11694.0,46.81581001633639,0.025308566493747926
2023-09-15,EUL,3,20185199,9451372,9451372,3898.0,0.04125970603359162,linear unlock,3898.0,11694.0,46.82327877966424,0.02530216287903133
2023-09-16,EUL,3,20190305,9455270,9455270,3898.0,0.0412426894211761,linear unlock,3898.0,11694.0,46.83074376538641,0.025295762504001073
2023-09-17,EUL,3,20195412,9459168,9459168,3898.0,0.04122568683919126,linear unlock,3898.0,11694.0,46.83820265711836,0.025294318238382234
2023-09-18,EUL,3,20200518,9463066,9463066,3898.0,0.041208698270291846,linear unlock,3898.0,11694.0,46.84566009643911,0.025282970211253922
2023-09-19,EUL,3,20205624,9466964,9466964,3898.0,0.041191723697161155,linear unlock,3898.0,11694.0,46.85311376674138,0.025276579541178106
2023-09-20,EUL,3,20210730,9470862,9470862,3898.0,0.041174763102511,linear unlock,3898.0,11694.0,46.86056367088175,0.025270192100971492
2023-09-21,EUL,3,20215836,9474761,9474761,3899.0,0.041168375170074274,linear unlock,3899.0,11697.0,46.86801475833104,0.025263807888186128
2023-09-22,EUL,3,20220943,9478659,9478659,3898.0,0.0411408794374866,linear unlock,3898.0,11694.0,46.87545481929305,0.025262373517474124
2023-09-23,EUL,3,20226049,9482557,9482557,3898.0,0.04112396067840398,linear unlock,3898.0,11694.0,46.882893441027456,0.02525104788634239
2023-09-24,EUL,3,20231155,9486455,9486455,3898.0,0.041107055828928846,linear unlock,3898.0,11694.0,46.89032830799824,0.02524467334178811
2023-09-25,EUL,3,20236261,9490353,9490353,3898.0,0.04109016487191475,linear unlock,3898.0,11694.0,46.89775942304757,0.025238302014887432
2023-09-26,EUL,3,20241368,9494251,9494251,3898.0,0.04107328779024342,linear unlock,3898.0,11694.0,46.905184471721476,0.025236875527549284
2023-09-27,EUL,3,20246474,9498149,9498149,3898.0,0.0410564245668247,linear unlock,3898.0,11694.0,46.9126080916608,0.025225567758068525
2023-09-28,EUL,3,20404603,9502047,9502047,3898.0,0.04103957518459649,linear unlock,3898.0,11694.0,46.568154254214114,0.781019944509844
2023-09-29,EUL,3,20409709,9505945,9505945,3898.0,0.04102273962652468,linear unlock,3898.0,11694.0,46.57560281726702,0.025023765470957707
2023-09-30,EUL,3,20414815,9509843,9509843,3898.0,0.04100591787560311,linear unlock,3898.0,11694.0,46.58304765436277,0.0250175051491425
2023-10-01,EUL,3,20419922,9513741,9513741,3898.0,0.04098910991485348,linear unlock,3898.0,11694.0,46.59048648667708,0.025016146362335394
2023-10-02,EUL,3,20425028,9517640,9517640,3899.0,0.04098282683962071,linear unlock,3899.0,11697.0,46.59792877640119,0.025004992673331467
2023-10-03,EUL,3,20430134,9521538,9521538,3898.0,0.04095553099297725,linear unlock,3898.0,11694.0,46.605362451367185,0.024998741739791004
2023-10-04,EUL,3,20435240,9525436,9525436,3898.0,0.04093876430467431,linear unlock,3898.0,11694.0,46.61279241154006,0.024992493930778917
2023-10-05,EUL,3,20440346,9529334,9529334,3898.0,0.040922011338903545,linear unlock,3898.0,11694.0,46.6202186597037,0.024986249243953092
2023-10-06,EUL,3,20445453,9533232,9533232,3898.0,0.04090527207882524,linear unlock,3898.0,11694.0,46.62763891805185,0.02498489996206522
2023-10-07,EUL,3,20450559,9537130,9537130,3898.0,0.040888546507627216,linear unlock,3898.0,11694.0,46.635057750744124,0.0249737680060207
2023-10-08,EUL,3,20455665,9541028,9541028,3898.0,0.04087183460852479,linear unlock,3898.0,11694.0,46.64247287976216,0.024967532672334286
2023-10-09,EUL,3,20460771,9544926,9544926,3898.0,0.040855136364760694,linear unlock,3898.0,11694.0,46.64988430787872,0.024961300451488623
2023-10-10,EUL,3,20465878,9548824,9548824,3898.0,0.04083845175960505,linear unlock,3898.0,11694.0,46.65728975810371,0.024959958742512688
2023-10-11,EUL,3,20470984,9552722,9552722,3898.0,0.04082178077635529,linear unlock,3898.0,11694.0,46.6646937929315,0.024948844119954197
2023-10-12,EUL,3,20625811,9556620,9556620,3898.0,0.0408051233983361,linear unlock,3898.0,11694.0,46.333305390997715,0.7563241708361454
2023-10-13,EUL,3,20630917,9560519,9560519,3899.0,0.04079894355954302,linear unlock,3899.0,11697.0,46.34073705982143,0.02475539022441348
2023-10-14,EUL,3,20636023,9564417,9564417,3898.0,0.040771845126817904,linear unlock,3898.0,11694.0,46.34816020509378,0.02474926344766934
2023-10-15,EUL,3,20641130,9568315,9568315,3898.0,0.04075522846818578,linear unlock,3898.0,11694.0,46.35557743204951,0.024747985597806322
2023-10-16,EUL,3,20646236,9572213,9572213,3898.0,0.04073862534835026,linear unlock,3898.0,11694.0,46.3629932351834,0.02473701778923925
2023-10-17,EUL,3,20651342,9576111,9576111,3898.0,0.04072203575077153,linear unlock,3898.0,11694.0,46.37040537123447,0.024730900102081562
2023-10-18,EUL,3,20656448,9580009,9580009,3898.0,0.0407054596589367,linear unlock,3898.0,11694.0,46.37781384292207,0.02472478544009392
2023-10-19,EUL,3,20661554,9583907,9583907,3898.0,0.04068889705635976,linear unlock,3898.0,11694.0,46.38521865296289,0.024718673801032976
2023-10-20,EUL,3,20666661,9587805,9587805,3898.0,0.04067234792658151,linear unlock,3898.0,11694.0,46.3926175592661,0.024717405089665568
2023-10-21,EUL,3,20671767,9591703,9591703,3898.0,0.04065581225316952,linear unlock,3898.0,11694.0,46.40001505434925,0.02470645838725472
2023-10-22,EUL,3,20676873,9595601,9595601,3898.0,0.04063929001971808,linear unlock,3898.0,11694.0,46.40740889591961,0.02470035580412647
2023-10-23,EUL,3,20681979,9599500,9599500,3899.0,0.04063320265192352,linear unlock,3899.0,11697.0,46.41480392181038,0.024694256234973247
2023-10-24,EUL,3,20687086,9603398,9603398,3898.0,0.040606281577165476,linear unlock,3898.0,11694.0,46.422188219259105,0.024692994804800836
2023-10-25,EUL,3,20692192,9607296,9607296,3898.0,0.04058979956886094,linear unlock,3898.0,11694.0,46.42957111552029,0.024682064936550268
2023-10-26,EUL,3,20842883,9611194,9611194,3898.0,0.04057333093515595,linear unlock,3898.0,11694.0,46.1125939247464,0.728250540107109
2023-10-27,EUL,3,20847989,9615092,9615092,3898.0,0.040556875659777544,linear unlock,3898.0,11694.0,46.11999747313757,0.02449757070554971
2023-10-28,EUL,3,20853095,9618990,9618990,3898.0,0.04054043372647917,linear unlock,3898.0,11694.0,46.127397395926124,0.024491570865659992
2023-10-29,EUL,3,20858202,9622888,9622888,3898.0,0.040524005119040564,linear unlock,3898.0,11694.0,46.13479148394478,0.024490369415187528
2023-10-30,EUL,3,20863308,9626786,9626786,3898.0,0.04050758982126779,linear unlock,3898.0,11694.0,46.142184163700215,0.0244795788246753
2023-10-31,EUL,3,20868414,9630684,9630684,3898.0,0.04049118781699313,linear unlock,3898.0,11694.0,46.149573225833066,0.024473587793460174
2023-11-01,EUL,3,20873520,9634582,9634582,3898.0,0.040474799090075016,linear unlock,3898.0,11694.0,46.15695867299813,0.02446759969396812
2023-11-02,EUL,3,20878627,9638480,9638480,3898.0,0.04045842362439803,linear unlock,3898.0,11694.0,46.16433829676635,0.024466405282865564
2023-11-03,EUL,3,20883733,9642379,9642379,3899.0,0.04045243648376093,linear unlock,3899.0,11697.0,46.171721310553046,0.024455631110225782
2023-11-04,EUL,3,20888839,9646277,9646277,3898.0,0.04042570821993203,linear unlock,3898.0,11694.0,46.17909592773442,0.02444965179357541
2023-11-05,EUL,3,20893945,9650175,9650175,3898.0,0.040409372444933936,linear unlock,3898.0,11694.0,46.18646694054186,0.024443675400054543
2023-11-06,EUL,4,20899051,9654073,9654073,3898.0,0.04039304986697133,linear unlock,3898.0,9665767.0,46.193834351617205,0.02443770192752015
2023-11-07,EUL,4,20904158,9657971,9657971,3898.0,0.0403767404700586,linear unlock,3898.0,15592.0,46.201195953455766,0.02443651628009329
2023-11-08,EUL,4,20909264,9661869,9661869,3898.0,0.04036044423823596,linear unlock,3898.0,15592.0,46.2085561691698,0.024425762568384718
2023-11-09,EUL,3,21055108,9665767,9665767,3898.0,0.04034416115556938,linear unlock,3898.0,-9650175.0,45.90699321038866,0.6975090084471648
2023-11-10,EUL,3,21060214,9669665,9669665,3898.0,0.04032789120615053,linear unlock,3898.0,11694.0,45.914372000208544,0.024250647396346768
2023-11-11,EUL,3,21065320,9673563,9673563,3898.0,0.040311634374096725,linear unlock,3898.0,11694.0,45.92174721295475,0.024244767883175356
2023-11-12,EUL,3,21070427,9677461,9677461,3898.0,0.04029539064355088,linear unlock,3898.0,11694.0,45.92911667143718,0.02424363835916093
2023-11-13,EUL,3,21075533,9681359,9681359,3898.0,0.04027915999868147,linear unlock,3898.0,11694.0,45.936484738013505,0.024233016255437063
2023-11-14,EUL,3,21080639,9685258,9685258,3899.0,0.04027327155206206,linear unlock,3899.0,11697.0,45.94385397899941,0.024227145287381343
2023-11-15,EUL,3,21085745,9689156,9689156,3898.0,0.04024673374730957,linear unlock,3898.0,11694.0,45.95121490846067,0.024221277163372516
2023-11-16,EUL,3,21090852,9693054,9693054,3898.0,0.04023054226807784,linear unlock,3898.0,11694.0,45.95857009475009,0.024220154421861782
2023-11-17,EUL,3,21095958,9696952,9696952,3898.0,0.040214363811446836,linear unlock,3898.0,11694.0,45.96592389878668,0.02420954829136348
2023-11-18,EUL,3,21101064,9700850,9700850,3898.0,0.04019819836171201,linear unlock,3898.0,11694.0,45.97327414390099,0.024203688687662345
2023-11-19,EUL,3,21106170,9704748,9704748,3898.0,0.04018204590319405,linear unlock,3898.0,11694.0,45.980620832675946,0.024197831919755327
2023-11-20,EUL,3,21111276,9708646,9708646,3898.0,0.04016590642023884,linear unlock,3898.0,11694.0,45.98796396769196,0.02419197798558431
2023-11-21,EUL,3,21116383,9712544,9712544,3898.0,0.04014977989721739,linear unlock,3898.0,11694.0,45.995301373345995,0.024190863688201506
2023-11-22,EUL,3,21121489,9716442,9716442,3898.0,0.040133666318525815,linear unlock,3898.0,11694.0,46.00263740875466,0.02418027746513217
2023-11-23,EUL,3,21261914,9720340,9720340,3898.0,0.04011756566858527,linear unlock,3898.0,11694.0,45.71714474999758,0.6648442257077615
2023-11-24,EUL,3,21267020,9724238,9724238,3898.0,0.04010147793184189,linear unlock,3898.0,11694.0,45.724497367285124,0.024014771200748908
2023-11-25,EUL,3,21272127,9728137,9728137,3899.0,0.04009568667488394,linear unlock,3899.0,11697.0,45.731849005978574,0.024013707609246617
2023-11-26,EUL,3,21277233,9732035,9732035,3898.0,0.04006933701694374,linear unlock,3898.0,11694.0,45.73919456538357,0.024003241424799693
2023-11-27,EUL,3,21282339,9735933,9735933,3898.0,0.04005328793001669,linear unlock,3898.0,11694.0,45.74653660013592,0.023997481251439037
2023-11-28,EUL,3,21287445,9739831,9739831,3898.0,0.0400372516943163,linear unlock,3898.0,11694.0,45.753875112771865,0.023991723842008157
2023-11-29,EUL,3,21292551,9743729,9743729,3898.0,0.04002122829441291,linear unlock,3898.0,11694.0,45.76121010582527,0.02398596919451818
2023-11-30,EUL,3,21297658,9747627,9747627,3898.0,0.04000521771490155,linear unlock,3898.0,11694.0,45.76853943283341,0.02398491378510729
2023-12-01,EUL,3,21302764,9751525,9751525,3898.0,0.03998921994040191,linear unlock,3898.0,11694.0,45.77586739448458,0.02397446705172935
2023-12-02,EUL,3,21307870,9755423,9755423,3898.0,0.03997323495555823,linear unlock,3898.0,11694.0,45.78319184414021,0.02396872067868752
2023-12-03,EUL,4,21312976,9759321,9759321,3898.0,0.03995726274503935,linear unlock,3898.0,9771015.0,45.79051278432444,0.023962977059649792
2023-12-04,EUL,3,21318082,9763219,9763219,3898.0,0.03994130329353856,linear unlock,3898.0,-9747627.0,45.797830217558975,0.023957236192636823
2023-12-05,EUL,3,21323189,9767117,9767117,3898.0,0.039925356585773605,linear unlock,3898.0,11694.0,45.8051419982255,0.023956188929191657
2023-12-06,EUL,3,21328295,9771016,9771016,3899.0,0.03991966104225023,linear unlock,3899.0,11697.0,45.81245711389494,0.023945761583785617
2023-12-07,EUL,3,21462873,9774914,9774914,3898.0,0.03989349725760351,linear unlock,3898.0,11694.0,45.54336225164264,0.6309833955316165
2023-12-08,EUL,3,21467979,9778812,9778812,3898.0,0.03987758869285193,linear unlock,3898.0,11694.0,45.5506873749038,0.02378991852581898
2023-12-09,EUL,3,21473086,9782710,9782710,3898.0,0.03986169281094677,linear unlock,3898.0,11694.0,45.55800689290771,0.02378891837000586
2023-12-10,EUL,3,21478192,9786608,9786608,3898.0,0.03984580959672729,linear unlock,3898.0,11694.0,45.565325051568585,0.02377860359707962
2023-12-11,EUL,3,21483298,9790506,9790506,3898.0,0.03982993903505688,linear unlock,3898.0,11694.0,45.57263973157194,0.023772950721364258
2023-12-12,EUL,3,21488404,9794404,9794404,3898.0,0.039814081110823074,linear unlock,3898.0,11694.0,45.57995093539753,0.023767300532720814
2023-12-13,EUL,3,21493510,9798302,9798302,3898.0,0.03979823580893743,linear unlock,3898.0,11694.0,45.587258665522754,0.023761653029233814
2023-12-14,EUL,3,21498617,9802200,9802200,3898.0,0.03978240311433552,linear unlock,3898.0,11694.0,45.5945608036089,0.0237606607762064
2023-12-15,EUL,3,21503723,9806098,9806098,3898.0,0.03976658301197691,linear unlock,3898.0,11694.0,45.601861593920276,0.023750364965337074
2023-12-16,EUL,3,21508829,9809996,9809996,3898.0,0.03975077548684502,linear unlock,3898.0,11694.0,45.60915891794946,0.023744725506369295
2023-12-17,EUL,3,21513935,9813895,9813895,3899.0,0.03974517420802211,linear unlock,3899.0,11697.0,45.616457426314625,0.023739088724913846
2023-12-18,EUL,3,21519042,9817793,9817793,3898.0,0.03971919406107361,linear unlock,3898.0,11694.0,45.6237457039212,0.02373810276920517
2023-12-19,EUL,3,21524148,9821691,9821691,3898.0,0.03970342418097428,linear unlock,3898.0,11694.0,45.63103264296454,0.02372782208427308
2023-12-20,EUL,3,21529254,9825589,9825589,3898.0,0.03968766681826989,linear unlock,3898.0,11694.0,45.63831612558429,0.02372219332444657
